case,system,pathway,commissioning_year,operation_year,period,view,contributor,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,rank,unit,provenance_id
DACCS,not applicable,SSP2-NPi,2030,,lifetime,activity,"heat production, at hard coal industrial furnace 1-10MW | CHA",3225442.23287768,1.65917810333214,1944000.0,21,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,activity,"hardwood forestry, birch, sustainable forest management | ENC",-2855445.556550497,-1.4688505949333834,1944000.0,22,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,activity,"softwood forestry, spruce, sustainable forest management | ENC",-2653619.9797292016,-1.3650308537701654,1944000.0,23,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,activity,iron sinter production | RoW,2601041.0538894497,1.3379840812188528,1944000.0,24,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,activity,Other activities,105474648.72020155,54.256506543313556,1944000.0,25,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,ENC,-2280521590.0834584,-1173.1078138289395,1944000.0,1,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,FI,161600314.165764,83.1277336243642,1944000.0,2,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,SE,132189380.49728616,67.99865251918013,1944000.0,3,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,DK,117669562.5885042,60.529610385033024,1944000.0,4,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,GLO,25182874.251904104,12.95415342176137,1944000.0,5,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,CHA,16919321.154040534,8.70335450310727,1944000.0,6,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,RoW,11186272.110949865,5.754255201105898,1944000.0,7,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,CN,7167098.851064033,3.6867792443745024,1944000.0,8,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,location,Other locations,62492405.7313455,32.14629924451929,1944000.0,9,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Gross atmospheric CO2 capture,-1999999999.9999998,-1028.8065843621398,1944000.0,1,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Direct-capture electricity,31543025.731642716,16.225836281709217,1944000.0,2,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Heat-pump electricity,49651059.02203022,25.54066822120896,1944000.0,3,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Compression and recompression,9872461.357943285,5.078426624456423,1944000.0,4,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Pipeline and geological storage,40343227.4839269,20.75268903494182,1944000.0,5,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Transport losses,56000000.0,28.80658436213992,1944000.0,6,kg CO2-Eq,7fc61f390e8b5909af6e
DACCS,not applicable,SSP2-NPi,2030,,lifetime,process,Other supply-chain GHG emissions,66475865.67183368,34.195404152177815,1944000.0,7,kg CO2-Eq,7fc61f390e8b5909af6e
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,supply of forest residue | ENC,629260.4757403599,84.241454128932,7469.724760178917,3,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-304743.7881343231,-40.79719105031974,7469.724760178917,4,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-241371.56767603144,-32.31331480415217,7469.724760178917,5,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-224293.9272033056,-30.02706718178104,7469.724760178917,6,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,7,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.036397261916,8.697380222575404,7469.724760178917,8,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",55508.04421660511,7.43106955058349,7469.724760178917,9,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"harvesting, forestry harvester | FI",45354.30789264109,6.071750880892531,7469.724760178917,10,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,39944.6147209454,5.3475350168041045,7469.724760178917,11,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-31952.718159262648,-4.277629924144261,7469.724760178917,12,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-29950.456717733272,-4.009579693939873,7469.724760178917,13,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,"heat production, light fuel oil, at industrial furnace 1MW | ENC",-26561.159021434945,-3.555841731014296,7469.724760178917,14,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,activity,Other activities,215347.7325747285,28.82940663660684,7469.724760178917,15,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,SE,-8789729.589697227,-1176.7139850393487,7469.724760178917,1,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,ENC,1674802.278047302,224.21204687161548,7469.724760178917,2,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,DK,-224500.19755044742,-30.054681364868674,7469.724760178917,3,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,FI,-181825.24596525705,-24.341625937084988,7469.724760178917,4,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,RoW,83978.70725906339,11.242543728887263,7469.724760178917,5,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,GLO,49539.85586785305,6.632085847653972,7469.724760178917,6,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,CHA,40893.961692514094,5.474627647663766,7469.724760178917,7,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,OAS,11267.90148280269,1.5084761279119472,7469.724760178917,8,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,location,Other locations,116386.5446952257,15.581102173360131,7469.724760178917,9,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Harvesting and biomass supply,176817.38446646396,23.67120478241407,7469.724760178917,2,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,New CHP infrastructure and end-of-life,20235.56812213451,2.7090112114987517,7469.724760178917,4,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Other CHP operating emissions,70985.84163249558,9.503140197470316,7469.724760178917,5,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Avoided Northern European electricity,-186806.37998631634,-25.00846898431662,7469.724760178917,6,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Avoided Northern European heat,-67564.16698813962,-9.045067811376937,7469.724760178917,7,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Capture electricity,0.0,0.0,7469.724760178917,8,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Compression and recompression,48644.16304248883,6.512176098082052,7469.724760178917,9,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Pipeline and geological storage,160994.42046347065,21.552925393145873,7469.724760178917,10,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Transport losses,215177.25646605933,28.80658436213992,7469.724760178917,11,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Capture chemicals and operating materials,16238.886854237886,2.1739605374494317,7469.724760178917,12,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,CCS infrastructure and end-of-life,10992.938055900151,1.4716657452364879,7469.724760178917,13,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2030,annual,process,Other CHP and CCS supply-chain GHG emissions,0.12107623295903253,1.6208928286687296e-05,7469.724760178917,14,kg CO2-Eq,82939fc7820f86b73cd8
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,supply of forest residue | ENC,585523.5787955892,78.3862321028231,7469.724760178917,3,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-289346.7950154977,-38.73593797699277,7469.724760178917,4,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-229186.85980285963,-30.68210237472928,7469.724760178917,5,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,6,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-212971.31692044588,-28.51126698212435,7469.724760178917,7,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",65283.64102274571,8.739765268296448,7469.724760178917,8,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.036426237566,8.697380226454483,7469.724760178917,9,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"harvesting, forestry harvester | FI",45358.939456685825,6.072370925699192,7469.724760178917,10,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,39188.982276179915,5.24637567438847,7469.724760178917,11,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-32084.943904990072,-4.295331479418737,7469.724760178917,12,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-30074.396767360355,-4.026172012078261,7469.724760178917,13,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,"heat production, light fuel oil, at industrial furnace 1MW | ENC",-25163.58344701035,-3.3687430601402273,7469.724760178917,14,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,activity,Other activities,202600.02748069912,27.122823662895765,7469.724760178917,15,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,SE,-8778071.544099977,-1175.1532788591962,7469.724760178917,1,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,ENC,1633686.8975563461,218.7077770610139,7469.724760178917,2,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,DK,-213148.6103207331,-28.535001912925598,7469.724760178917,3,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,FI,-166602.13000599926,-22.303650449633,7469.724760178917,4,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,RoW,81586.59580668966,10.922302819191891,7469.724760178917,5,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,GLO,48999.42002820611,6.559735679876973,7469.724760178917,6,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,CHA,39570.79565594307,5.2974904600093,7469.724760178917,7,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,OAS,11387.82674545228,1.5245309714972035,7469.724760178917,8,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,location,Other locations,115990.67943542452,15.528106209986548,7469.724760178917,9,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Harvesting and biomass supply,167582.44406293836,22.43488876006783,7469.724760178917,2,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,New CHP infrastructure and end-of-life,19657.240619969267,2.6315883450969926,7469.724760178917,4,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Other CHP operating emissions,70831.9916946072,9.482543730689029,7469.724760178917,5,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Avoided Northern European electricity,-179600.8305792857,-24.04383512719736,7469.724760178917,6,kg CO2-Eq,c4ac77457a8534918067
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,annual,process,Avoided Northern European heat,-66760.30154475382,-8.937451336982697,7469.724760178917,7,kg CO2-Eq,c4ac77457a8534918067
